"cid1","cid1_name","main_brand_name","sub_brand_name","sub_brand_code","monther_comany","sub_company","sale_qtty","gmv","item_name","spu_num","shop_name","dt"
"8","百货食品","阿迪达斯","Adidas/阿迪达斯","20579","阿迪达斯有限公司","阿迪达斯有限公司","184147","8963515.0","雪倾测试商品，请不要拍，商品信息，视频，千人千面，动态，搭配","659","阿迪达斯点妆专卖店","2019-05"
"8","百货食品","韩束","Kans/韩束","3328525","上海黎姿化妆品有限公司","上海黎姿化妆品有限公司","586","44120.0","韩束红石榴滋养霜50g补水保湿滋润早晚面霜学生男女护肤官网正品","3","天猫超市","2019-05"
"8","百货食品","韩束","SOVYA/索薇娅","1085014490","上海黎姿化妆品有限公司","上海优上生物科技有限公司","7316","454300.0","索薇娅香水沐浴露持久留香香体持久男女通用网红烟酰胺沫沐浴乳液","80","索薇娅去美专卖店","2019-05"
"8","百货食品","韩束","红色小象","7951745","上海黎姿化妆品有限公司","上海黎姿化妆品有限公司","5661","524237.0","红色小象酵素婴儿去渍洗衣皂宝宝专用肥皂尿布皂婴幼儿新生儿bb皂","19","红色小象旗舰店","2019-05"
"8","百货食品","飞科","飞科（FLYCO）","30822","飞科股份","上海飞科电器股份有限公司","1253","132877.0","飞科男士剃须刀电动智能充电式全身水洗官方刮胡刀正品旗舰店专用","2","飞科联益专卖店","2019-05"
"5","美妆饰品","Blackmores","澳佳宝（Blackmores）","3323552","黛浓有限公司","大众营养投资公司","37033","2558109.0","麦德龙 澳洲进口 澳佳宝blackmores ve霜 保湿补水滋润面霜","42","麦德龙官方海外旗舰店","2019-05"
"5","美妆饰品","GNC","GNC/健安喜","44932","GNC","GNC","868","62422.0","GNC健安喜黄体酮霜*57g外用护肤滋养调节内分泌","5","GNC健安喜官方海外旗舰店","2019-05"
"5","美妆饰品","一叶子","一叶子（Oneleaf）","104506277","上海黎姿化妆品有限公司","上海黎姿化妆品有限公司","318002","3.7804393E7","预售一叶子黑松露嫩肤去角质素补水保湿紧肤去死皮旗舰店官网正品","871","阿里健康大药房","2019-05"
"5","美妆饰品","佰草集","Herborist/佰草集","20016","上海家化联合股份有限公司","上海家化联合股份有限公司","113089","2.2604644E7","（礼盒拆开）佰草集新玉润保湿化妆水200ml 爽肤水官方旗舰店正品","794","阿里健康大药房","2019-05"
"5","美妆饰品","兰蔻","Lancome/兰蔻","20067","法国兰蔻国际集团有限公司","法国兰蔻国际集团有限公司","469843","2.55150456E8","测试商品官网直供2，请不要拍！Lancome/兰蔻","215","天猫国际测试账号1","2019-05"
"5","美妆饰品","御泥坊","御泥坊","3287905","湖南御泥坊化妆品有限公司","湖南御泥坊化妆品有限公司","533968","5.3572722E7","御泥坊黑面膜补水保湿套装清洁控油收缩毛孔护肤品提亮肤色正品女","605","阿里健康大药房","2019-05"
"5","美妆饰品","御泥坊","御泥坊男士","81318291","湖南御泥坊化妆品有限公司","湖南御泥坊化妆品有限公司","9163","841818.0","御泥坊茶树男士祛痘抗痘控油保湿补水清洁面膜洁面乳洗面奶套装","47","御泥坊男士旗舰店","2019-05"
"5","美妆饰品","欧莱雅","L'OREAL/欧莱雅","20068","莱雅公司","莱雅公司","2437284","4.06000866E8","送替换装 屈臣氏欧莱雅红胖子恒放溢彩持久不脱妆遮瑕粉底气垫BB","5986","龙祺化妆品专营店","2019-05"
"5","美妆饰品","海澜之家","HLA/海澜之家","119861624","海澜之家服饰有限公司","海澜之家服饰有限公司","155","17260.0","HLA/海澜之家简约舒适偏光镜热卖男士墨镜","40","海澜之家波澜壮阔专卖","2019-05"
"5","美妆饰品","珀莱雅","PROYA/珀莱雅","3300940","珀莱雅化妆品股份有限公司","珀莱雅化妆品股份有限公司","728973","9.8703837E7","珀莱雅黑鱼子泡泡水润面膜女正品专柜补水保湿收缩毛孔官方旗舰店","1824","雯翠化妆品专营店","2019-05"
"5","美妆饰品","百雀羚","PECHOIN/百雀羚","3278173","上海百雀羚日用化学有限公司","上海百雀羚日用化学有限公司","766180","9.1544145E7","雅芳止汗露组合装香体露男女走珠滚珠抑汗腋下去狐臭持久淡香香体","2932","雅妆化妆品专营店","2019-05"
"5","美妆饰品","科沃斯","科沃斯（Ecovacs）","182762269","科沃斯股份","科沃斯机器人有限公司","5447","963277.0","高清防蓝光老花镜男老花眼镜女老人50 100 150 200 250 300 500度","438","科沃斯眼镜旗舰店","2019-05"
"5","美妆饰品","耐克","Nike/耐克","20578","耐克创新有限合伙公司","耐克创新有限合伙公司","566","393530.0","耐克Nike2019运动近视眼镜男板材舒适全框可网上配镜近视眼镜框架","46","跨境结算测试2","2019-05"
"5","美妆饰品","膜法世家","膜法世家","47195032","上海悦目化妆品有限公司","上海悦目化妆品有限公司","801580","6.9122915E7","膜法世酵素黑面膜贴7片玻尿酸水润光泽保湿学生正品补水提亮肤色","809","阿里健康大药房","2019-05"
"5","美妆饰品","自然堂","CHANDO/自然堂","66927","伽蓝（集团）股份有限公司","伽蓝（集团）股份有限公司","905959","1.19081338E8","雪润皙白晶澈淡斑精华液40ml 保湿滋润淡斑美白面部精华专柜正品","2824","马鞍山悦妆化妆品专营店","2019-05"
"5","美妆饰品","资生堂","Shiseido/资生堂","883052219","株式会社资生堂","株式会社资生堂","282745","6.4576841E7","进口资生堂美发秀场造型蓬松隔离水150ml细软发质丰盈蓬松水喷雾","1298","鼎美国际海外专营店","2019-05"
"5","美妆饰品","阿迪达斯","Adidas/阿迪达斯","20579","阿迪达斯有限公司","阿迪达斯有限公司","111337","4725710.0","阿迪达斯骑行眼镜防风沙男山地车骑行遮阳运动眼镜登山徒步太阳镜","586","阿迪达斯点妆专卖店","2019-05"
"5","美妆饰品","雅诗兰黛","雅诗兰黛","20034","雅诗兰黛有限公司","雅诗兰黛有限公司","303264","1.72399673E8","雅诗兰黛香水 真爱淡香氛30/50ml 华晨宇同款","140","阿里掌柜测试帐号","2019-05"
"5","美妆饰品","雪花秀","SULWHASOO/雪花秀","3637963","株式会社爱茉莉太平洋","株式会社爱茉莉太平洋","52100","2.9139181E7","韩国雪花秀雨润夜间修护睡眠面膜女补水保湿免洗美白涂抹式120ml","172","魅力惠官方旗舰店","2019-05"
"5","美妆饰品","韩束","HIFACE/韩粉世家","3316925","上海黎姿化妆品有限公司","上海上美化妆品有限公司","4731","397321.0","韩粉世家高光粉饼定妆遮瑕持久控油防水修容干粉女旗舰店官网正品","78","韩粉世家素颜专卖店","2019-05"
"5","美妆饰品","韩束","Kans/韩束","3328525","上海黎姿化妆品有限公司","上海黎姿化妆品有限公司","287173","3.8649581E7","韩束黑面膜贴女补水保湿清洁收缩毛孔紧致免洗官方旗舰店男士正品","1226","韩束领航专卖店","2019-05"
"5","美妆饰品","韩束","WZUN/吾尊","2420805230","上海黎姿化妆品有限公司","上海韩束化妆品有限公司","3834","248520.0","吾尊磨砂洗面奶 控油去死皮角质洁面啫喱去黑头收缩毛孔男生NBA","54","屈臣氏官方旗舰店","2019-05"
"5","美妆饰品","韩束","红色小象","7951745","上海黎姿化妆品有限公司","上海黎姿化妆品有限公司","55","13145.0","红色小象孕妇护肤品套装纯补水保湿怀孕期专用天然化妆品套装正品","1","天猫超市","2019-05"
"9","运动户外","H&M","H&M","45445","HM官方旗舰店","HM官方旗舰店","5705","876288.0","H＆M运动配饰 7×14智能手机运动臂带装手机跑步 HM0645942","600","HM官方旗舰店","2019-05"
"9","运动户外","Zara","Zara","13261850","ZARA官方旗舰店","ZARA官方旗舰店","54","13786.0","Zara Home 豹纹比基尼内裤 49706610051","117","zarahome官方旗舰店","2019-05"
"9","运动户外","优衣库","Uniqlo/优衣库","29527","株式会社迅销","株式会社迅销","5386","537404.0","女装 连体泳衣 416586 优衣库UNIQLO","16","优衣库官方旗舰店","2019-05"
"9","运动户外","南极人","南极人(NANJIREN)","107380","南极人(上海)股份有限公司","南极人(上海)股份有限公司","131659","1.553643E7","骑摩托车护膝防寒加厚冬季保暖男女电动车护膝电瓶车护具骑车防风","1037","我的B2C小店0","2019-05"
"9","运动户外","安踏","ANTA/安踏","3424764","安踏(中国)有限公司","安踏(中国)有限公司","1986464","3.181323E8","（无货）正品休闲鞋男鞋 2018夏季新款气垫潮鞋透气 加厚跑步鞋","25883","零触点运动专营店","2019-05"
"9","运动户外","李宁","Lining/李宁","20592","李宁体育(上海)有限公司","李宁体育(上海)有限公司","3234564","4.22817784E8","（广州小陈）羽毛球服男女款国家队比赛2019全英赛大赛AAYP023","51581","齐点运动专营店","2019-05"
"9","运动户外","耐克","Nike/耐克","20578","耐克创新有限合伙公司","耐克创新有限合伙公司","1772192","7.33926412E8","鹈鹕队戴维斯 NIKE短袖 DRY 男子 T恤 NBA 870793","71565","龙盛运动专营店","2019-05"
"9","运动户外","苏泊尔","南洋","3287185","苏泊尔集团","杭州苏泊尔南洋药业有限公司","1189","634034.0","英制优质人力三轮车牙盘36白色牙盘曲柄左拐36齿脚踏车零部件","35","南洋旗舰店","2019-05"
"9","运动户外","阿迪达斯","Adidas/阿迪达斯","20579","阿迪达斯有限公司","阿迪达斯有限公司","2087265","8.64833821E8","高尔夫鞋子 阿迪达斯/ADIDAS Q46976 男士高尔夫球鞋 专业款鞋","151140","麦巨鞋类专营店","2019-05"
